MapSizeX	MapSizeY
65	65
/NAME	IDX	IDY	FRAMEX	FRAMEY	TYPE
Tile_Desert	5	2	0	0	5
Tile_Desert	6	2	0	0	5
Tile_Desert	7	2	0	0	5
Tile_Spring	8	2	0	0	1
Tile_Spring	9	2	0	0	1
Tile_Spring	10	2	0	0	1
Tile_Spring	11	2	0	0	1
Tile_Spring	12	2	0	0	1
Tile_Spring	13	2	0	0	1
Tile_Spring	14	2	0	0	1
Tile_Spring	15	2	0	0	1
Tile_Spring	16	2	0	0	1
Tile_Spring	17	2	0	0	1
Tile_Spring	18	2	0	0	1
Tile_Spring	19	2	0	0	1
Tile_Spring	20	2	0	0	1
Tile_Spring	21	2	0	0	1
Tile_Spring	22	2	0	0	1
Tile_Spring	23	2	0	0	1
Tile_Spring	24	2	0	0	1
Tile_Spring	25	2	0	0	1
Tile_Spring	26	2	0	0	1
Tile_Spring	27	2	0	0	1
Tile_Spring	28	2	0	0	1
Tile_Spring	29	2	0	0	1
Tile_Spring	30	2	0	0	1
Tile_Spring	31	2	0	0	1
Tile_Spring	32	2	0	0	1
Tile_Spring	33	2	0	0	1
Tile_Spring	34	2	0	0	1
Tile_Spring	35	2	0	0	1
Tile_Spring	36	2	0	0	1
Tile_Spring	37	2	0	0	1
Tile_Spring	38	2	0	0	1
Tile_Spring	39	2	0	0	1
Tile_Spring	40	2	0	0	1
Tile_Spring	41	2	0	0	1
Tile_Spring	42	2	0	0	1
Tile_Spring	43	2	0	0	1
Tile_Spring	44	2	0	0	1
Tile_Spring	45	2	0	0	1
Tile_Spring	46	2	0	0	1
Tile_Desert	47	2	0	0	5
Tile_Spring	48	2	0	0	1
Tile_Spring	49	2	0	0	1
Tile_Spring	50	2	0	0	1
Tile_Spring	51	2	0	0	1
Tile_Spring	52	2	0	0	1
Tile_Spring	53	2	0	0	1
Tile_Spring	54	2	0	0	1
Tile_Spring	55	2	0	0	1
Tile_Spring	56	2	0	0	1
Tile_Spring	57	2	0	0	1
Tile_Spring	58	2	0	0	1
Tile_Spring	59	2	0	0	1
Tile_Spring	60	2	0	0	1
Tile_Spring	61	2	0	0	1
Tile_Spring	62	2	0	0	1
Tile_Spring	63	2	0	0	1
Tile_Spring	64	2	0	0	1
Tile_Spring	0	3	0	0	1
Tile_Spring	1	3	0	0	1
Tile_Spring	2	3	0	0	1
Tile_Spring	3	3	0	0	1
Tile_Spring	4	3	0	0	1
Tile_Spring	5	3	0	0	1
Tile_Spring	6	3	0	0	1
Tile_Spring	7	3	0	0	1
Tile_Spring	8	3	0	0	1
Tile_Spring	9	3	0	0	1
Tile_Spring	10	3	0	0	1
Tile_Spring	11	3	0	0	1
Tile_Spring	12	3	0	0	1
Tile_Spring	13	3	0	0	1
Tile_Spring	14	3	0	0	1
Tile_Spring	15	3	0	0	1
Tile_Spring	16	3	0	0	1
Tile_Spring	17	3	0	0	1
Tile_Spring	18	3	0	0	1
Tile_Spring	19	3	0	0	1
Tile_Spring	20	3	0	0	1
Tile_Spring	21	3	0	0	1
Tile_Spring	22	3	0	0	1
Tile_Spring	23	3	0	0	1
Tile_Spring	24	3	0	0	1
Tile_Spring	25	3	0	0	1
Tile_Spring	26	3	0	0	1
Tile_Spring	27	3	0	0	1
Tile_Spring	28	3	0	0	1
Tile_Spring	29	3	0	0	1
Tile_Spring	30	3	0	0	1
Tile_Spring	31	3	0	0	1
Tile_Spring	32	3	0	0	1
Tile_Spring	33	3	0	0	1
Tile_Spring	34	3	0	0	1
Tile_Spring	35	3	0	0	1
Tile_Spring	36	3	0	0	1
Tile_Spring	37	3	0	0	1
Tile_Spring	38	3	0	0	1
Tile_Spring	39	3	0	0	1
Tile_Spring	40	3	0	0	1
Tile_Spring	41	3	0	0	1
Tile_Spring	42	3	0	0	1
Tile_Spring	43	3	0	0	1
Tile_Spring	44	3	0	0	1
Tile_Spring	45	3	0	0	1
Tile_Spring	46	3	0	0	1
Tile_Desert	47	3	0	0	5
Tile_Spring	48	3	0	0	1
Tile_Spring	49	3	0	0	1
Tile_Spring	50	3	0	0	1
Tile_Spring	51	3	0	0	1
Tile_Spring	52	3	0	0	1
Tile_Spring	53	3	0	0	1
Tile_Spring	54	3	0	0	1
Tile_Spring	55	3	0	0	1
Tile_Spring	56	3	0	0	1
Tile_Spring	57	3	0	0	1
Tile_Spring	58	3	0	0	1
Tile_Spring	59	3	0	0	1
Tile_Spring	60	3	0	0	1
Tile_Spring	61	3	0	0	1
Tile_Spring	62	3	0	0	1
Tile_Spring	63	3	0	0	1
Tile_Spring	64	3	0	0	1
Tile_Spring	0	4	0	0	1
Tile_Spring	1	4	0	0	1
Tile_Spring	2	4	0	0	1
Tile_Spring	3	4	0	0	1
Tile_Spring	4	4	0	0	1
Tile_Spring	5	4	0	0	1
Tile_Spring	6	4	0	0	1
Tile_Spring	7	4	0	0	1
Tile_Spring	8	4	0	0	1
Tile_Spring	9	4	0	0	1
Tile_Spring	10	4	0	0	1
Tile_Spring	11	4	0	0	1
Tile_Spring	12	4	0	0	1
Tile_Spring	13	4	0	0	1
Tile_Spring	14	4	0	0	1
Tile_Spring	15	4	0	0	1
Tile_Spring	16	4	0	0	1
Tile_Spring	17	4	0	0	1
Tile_Spring	18	4	0	0	1
Tile_Spring	19	4	0	0	1
Tile_Spring	20	4	0	0	1
Tile_Spring	21	4	0	0	1
Tile_Spring	22	4	0	0	1
Tile_Spring	23	4	0	0	1
Tile_Spring	24	4	0	0	1
Tile_Spring	25	4	0	0	1
Tile_Spring	26	4	0	0	1
Tile_Spring	27	4	0	0	1
Tile_Spring	28	4	0	0	1
Tile_Spring	29	4	0	0	1
Tile_Spring	30	4	0	0	1
Tile_Spring	31	4	0	0	1
Tile_Spring	32	4	0	0	1
Tile_Spring	33	4	0	0	1
Tile_Spring	34	4	0	0	1
Tile_Spring	35	4	0	0	1
Tile_Spring	36	4	0	0	1
Tile_Spring	37	4	0	0	1
Tile_Spring	38	4	0	0	1
Tile_Spring	39	4	0	0	1
Tile_Spring	40	4	0	0	1
Tile_Spring	41	4	0	0	1
Tile_Spring	42	4	0	0	1
Tile_Spring	43	4	0	0	1
Tile_Spring	44	4	0	0	1
Tile_Spring	45	4	0	0	1
Tile_Desert	46	4	0	0	5
Tile_Desert	47	4	0	0	5
Tile_Spring	48	4	0	0	1
Tile_Spring	49	4	0	0	1
Tile_Spring	50	4	0	0	1
Tile_Spring	51	4	0	0	1
Tile_Spring	52	4	0	0	1
Tile_Spring	53	4	0	0	1
Tile_Spring	54	4	0	0	1
Tile_Spring	55	4	0	0	1
Tile_Spring	56	4	0	0	1
Tile_Spring	57	4	0	0	1
Tile_Spring	58	4	0	0	1
Tile_Spring	59	4	0	0	1
Tile_Spring	60	4	0	0	1
Tile_Spring	61	4	0	0	1
Tile_Spring	62	4	0	0	1
Tile_Spring	63	4	0	0	1
Tile_Spring	64	4	0	0	1
Tile_Spring	0	5	0	0	1
Tile_Spring	1	5	0	0	1
Tile_Spring	2	5	0	0	1
Tile_Spring	3	5	0	0	1
Tile_Spring	4	5	0	0	1
Tile_Spring	5	5	0	0	1
Tile_Spring	6	5	0	0	1
Tile_Spring	7	5	0	0	1
Tile_Spring	8	5	0	0	1
Tile_Spring	9	5	0	0	1
Tile_Spring	10	5	0	0	1
Tile_Spring	11	5	0	0	1
Tile_Spring	12	5	0	0	1
Tile_Spring	13	5	0	0	1
Tile_Spring	14	5	0	0	1
Tile_Spring	15	5	0	0	1
Tile_Spring	16	5	0	0	1
Tile_Spring	17	5	0	0	1
Tile_Spring	18	5	0	0	1
Tile_Spring	19	5	0	0	1
Tile_Spring	20	5	0	0	1
Tile_Spring	21	5	0	0	1
Tile_Spring	22	5	0	0	1
Tile_Spring	23	5	0	0	1
Tile_Spring	24	5	0	0	1
Tile_Spring	25	5	0	0	1
Tile_Spring	26	5	0	0	1
Tile_Spring	27	5	0	0	1
Tile_Spring	28	5	0	0	1
Tile_Spring	29	5	0	0	1
Tile_Spring	30	5	0	0	1
Tile_Spring	31	5	0	0	1
Tile_Spring	32	5	0	0	1
Tile_Spring	33	5	0	0	1
Tile_Spring	34	5	0	0	1
Tile_Spring	35	5	0	0	1
Tile_Spring	36	5	0	0	1
Tile_Spring	37	5	0	0	1
Tile_Spring	38	5	0	0	1
Tile_Spring	39	5	0	0	1
Tile_Spring	40	5	0	0	1
Tile_Spring	41	5	0	0	1
Tile_Spring	42	5	0	0	1
Tile_Spring	43	5	0	0	1
Tile_Spring	44	5	0	0	1
Tile_Spring	45	5	0	0	1
Tile_Desert	46	5	0	0	5
Tile_Desert	47	5	0	0	5
Tile_Spring	48	5	0	0	1
Tile_Spring	49	5	0	0	1
Tile_Spring	50	5	0	0	1
Tile_Spring	51	5	0	0	1
Tile_Spring	52	5	0	0	1
Tile_Spring	53	5	0	0	1
Tile_Spring	54	5	0	0	1
Tile_Spring	55	5	0	0	1
Tile_Spring	56	5	0	0	1
Tile_Spring	57	5	0	0	1
Tile_Spring	58	5	0	0	1
Tile_Spring	59	5	0	0	1
Tile_Spring	60	5	0	0	1
Tile_Spring	61	5	0	0	1
Tile_Spring	62	5	0	0	1
Tile_Spring	63	5	0	0	1
Tile_Spring	64	5	0	0	1
Tile_Spring	0	6	0	0	1
Tile_Spring	1	6	0	0	1
Tile_Spring	2	6	0	0	1
Tile_Spring	3	6	0	0	1
Tile_Spring	4	6	0	0	1
Tile_Spring	5	6	0	0	1
Tile_Spring	6	6	0	0	1
Tile_Spring	7	6	0	0	1
Tile_Spring	8	6	0	0	1
Tile_Spring	9	6	0	0	1
Tile_Spring	10	6	0	0	1
Tile_Spring	11	6	0	0	1
Tile_Spring	12	6	0	0	1
Tile_Spring	13	6	0	0	1
Tile_Spring	14	6	0	0	1
Tile_Spring	15	6	0	0	1
Tile_Spring	16	6	0	0	1
Tile_Spring	17	6	0	0	1
Tile_Spring	18	6	0	0	1
Tile_Spring	19	6	0	0	1
Tile_Spring	20	6	0	0	1
Tile_Spring	21	6	0	0	1
Tile_Spring	22	6	0	0	1
Tile_Spring	23	6	0	0	1
Tile_Spring	24	6	0	0	1
Tile_Spring	25	6	0	0	1
Tile_Spring	26	6	0	0	1
Tile_Spring	27	6	0	0	1
Tile_Spring	28	6	0	0	1
Tile_Spring	29	6	0	0	1
Tile_Spring	30	6	0	0	1
Tile_Spring	31	6	0	0	1
Tile_Spring	32	6	0	0	1
Tile_Spring	33	6	0	0	1
Tile_Spring	34	6	0	0	1
Tile_Spring	35	6	0	0	1
Tile_Spring	36	6	0	0	1
Tile_Spring	37	6	0	0	1
Tile_Spring	38	6	0	0	1
Tile_Spring	39	6	0	0	1
Tile_Spring	40	6	0	0	1
Tile_Spring	41	6	0	0	1
Tile_Spring	42	6	0	0	1
Tile_Spring	43	6	0	0	1
Tile_Spring	44	6	0	0	1
Tile_Spring	45	6	0	0	1
Tile_Desert	46	6	0	0	5
Tile_Desert	47	6	0	0	5
Tile_Spring	48	6	0	0	1
Tile_Spring	49	6	0	0	1
Tile_Spring	50	6	0	0	1
Tile_Spring	51	6	0	0	1
Tile_Spring	52	6	0	0	1
Tile_Spring	53	6	0	0	1
Tile_Spring	54	6	0	0	1
Tile_Spring	55	6	0	0	1
Tile_Spring	56	6	0	0	1
Tile_Spring	57	6	0	0	1
Tile_Spring	58	6	0	0	1
Tile_Spring	59	6	0	0	1
Tile_Spring	60	6	0	0	1
Tile_Spring	61	6	0	0	1
Tile_Spring	62	6	0	0	1
Tile_Spring	63	6	0	0	1
Tile_Spring	64	6	0	0	1
Tile_Spring	0	7	0	0	1
Tile_Spring	1	7	0	0	1
Tile_Spring	2	7	0	0	1
Tile_Spring	3	7	0	0	1
Tile_Spring	4	7	0	0	1
Tile_Spring	5	7	0	0	1
Tile_Spring	6	7	0	0	1
Tile_Spring	7	7	0	0	1
Tile_Spring	8	7	0	0	1
Tile_Spring	9	7	0	0	1
Tile_Spring	10	7	0	0	1
Tile_Spring	11	7	0	0	1
Tile_Spring	12	7	0	0	1
Tile_Spring	13	7	0	0	1
Tile_Spring	14	7	0	0	1
Tile_Spring	15	7	0	0	1
Tile_Spring	16	7	0	0	1
Tile_Spring	17	7	0	0	1
Tile_Spring	18	7	0	0	1
Tile_Spring	19	7	0	0	1
Tile_Spring	20	7	0	0	1
Tile_Spring	21	7	0	0	1
Tile_Spring	22	7	0	0	1
Tile_Spring	23	7	0	0	1
Tile_Spring	24	7	0	0	1
Tile_Spring	25	7	0	0	1
Tile_Spring	26	7	0	0	1
Tile_Spring	27	7	0	0	1
Tile_Spring	28	7	0	0	1
Tile_Spring	29	7	0	0	1
Tile_Spring	30	7	0	0	1
Tile_Spring	31	7	0	0	1
Tile_Spring	32	7	0	0	1
Tile_Spring	33	7	0	0	1
Tile_Spring	34	7	0	0	1
Tile_Spring	35	7	0	0	1
Tile_Spring	36	7	0	0	1
Tile_Spring	37	7	0	0	1
Tile_Spring	38	7	0	0	1
Tile_Spring	39	7	0	0	1
Tile_Spring	40	7	0	0	1
Tile_Spring	41	7	0	0	1
Tile_Spring	42	7	0	0	1
Tile_Spring	43	7	0	0	1
Tile_Spring	44	7	0	0	1
Tile_Spring	45	7	0	0	1
Tile_Desert	46	7	0	0	5
Tile_Desert	47	7	0	0	5
Tile_Spring	48	7	0	0	1
Tile_Spring	49	7	0	0	1
Tile_Spring	50	7	0	0	1
Tile_Spring	51	7	0	0	1
Tile_Spring	52	7	0	0	1
Tile_Spring	53	7	0	0	1
Tile_Spring	54	7	0	0	1
Tile_Spring	55	7	0	0	1
Tile_Spring	56	7	0	0	1
Tile_Spring	57	7	0	0	1
Tile_Spring	58	7	0	0	1
Tile_Spring	59	7	0	0	1
Tile_Spring	60	7	0	0	1
Tile_Spring	61	7	0	0	1
Tile_Spring	62	7	0	0	1
Tile_Spring	63	7	0	0	1
Tile_Spring	64	7	0	0	1
Tile_Spring	0	8	0	0	1
Tile_Spring	1	8	0	0	1
Tile_Spring	2	8	0	0	1
Tile_Spring	3	8	0	0	1
Tile_Spring	4	8	0	0	1
Tile_Spring	5	8	0	0	1
Tile_Spring	6	8	0	0	1
Tile_Spring	7	8	0	0	1
Tile_Spring	8	8	0	0	1
Tile_Spring	9	8	0	0	1
Tile_Spring	10	8	0	0	1
Tile_Spring	11	8	0	0	1
Tile_Spring	12	8	0	0	1
Tile_Spring	13	8	0	0	1
Tile_Spring	14	8	0	0	1
Tile_Spring	15	8	0	0	1
Tile_Spring	16	8	0	0	1
Tile_Spring	17	8	0	0	1
Tile_Spring	18	8	0	0	1
Tile_Spring	19	8	0	0	1
Tile_Spring	20	8	0	0	1
Tile_Spring	21	8	0	0	1
Tile_Spring	22	8	0	0	1
Tile_Spring	23	8	0	0	1
Tile_Spring	24	8	0	0	1
Tile_Spring	25	8	0	0	1
Tile_Spring	26	8	0	0	1
Tile_Spring	27	8	0	0	1
Tile_Spring	28	8	0	0	1
Tile_Spring	29	8	0	0	1
Tile_Spring	30	8	0	0	1
Tile_Spring	31	8	0	0	1
Tile_Spring	32	8	0	0	1
Tile_Spring	33	8	0	0	1
Tile_Spring	34	8	0	0	1
Tile_Spring	35	8	0	0	1
Tile_Spring	36	8	0	0	1
Tile_Spring	37	8	0	0	1
Tile_Spring	38	8	0	0	1
Tile_Spring	39	8	0	0	1
Tile_Spring	40	8	0	0	1
Tile_Spring	41	8	0	0	1
Tile_Spring	42	8	0	0	1
Tile_Spring	43	8	0	0	1
Tile_Spring	44	8	0	0	1
Tile_Spring	45	8	0	0	1
Tile_Desert	46	8	0	0	5
Tile_Desert	47	8	0	0	5
Tile_Spring	48	8	0	0	1
Tile_Spring	49	8	0	0	1
Tile_Spring	50	8	0	0	1
Tile_Spring	51	8	0	0	1
Tile_Spring	52	8	0	0	1
Tile_Spring	53	8	0	0	1
Tile_Spring	54	8	0	0	1
Tile_Spring	55	8	0	0	1
Tile_Spring	56	8	0	0	1
Tile_Spring	57	8	0	0	1
Tile_Spring	58	8	0	0	1
Tile_Spring	59	8	0	0	1
Tile_Spring	60	8	0	0	1
Tile_Spring	61	8	0	0	1
Tile_Spring	62	8	0	0	1
Tile_Spring	63	8	0	0	1
Tile_Spring	64	8	0	0	1
Tile_Spring	0	9	0	0	1
Tile_Spring	1	9	0	0	1
Tile_Spring	2	9	0	0	1
Tile_Spring	3	9	0	0	1
Tile_Spring	4	9	0	0	1
Tile_Spring	5	9	0	0	1
Tile_Spring	6	9	0	0	1
Tile_Spring	7	9	0	0	1
Tile_Spring	8	9	0	0	1
Tile_Spring	9	9	0	0	1
Tile_Spring	10	9	0	0	1
Tile_Spring	11	9	0	0	1
Tile_Spring	12	9	0	0	1
Tile_Spring	13	9	0	0	1
Tile_Spring	14	9	0	0	1
Tile_Spring	15	9	0	0	1
Tile_Spring	16	9	0	0	1
Tile_Spring	17	9	0	0	1
Tile_Spring	18	9	0	0	1
Tile_Spring	19	9	0	0	1
Tile_Spring	20	9	0	0	1
Tile_Spring	21	9	0	0	1
Tile_Spring	22	9	0	0	1
Tile_Spring	23	9	0	0	1
Tile_Spring	24	9	0	0	1
Tile_Spring	25	9	0	0	1
Tile_Spring	26	9	0	0	1
Tile_Spring	27	9	0	0	1
Tile_Spring	28	9	0	0	1
Tile_Spring	29	9	0	0	1
Tile_Spring	30	9	0	0	1
Tile_Spring	31	9	0	0	1
Tile_Spring	32	9	0	0	1
Tile_Spring	33	9	0	0	1
Tile_Spring	34	9	0	0	1
Tile_Spring	35	9	0	0	1
Tile_Spring	36	9	0	0	1
Tile_Spring	37	9	0	0	1
Tile_Spring	38	9	0	0	1
Tile_Spring	39	9	0	0	1
Tile_Spring	40	9	0	0	1
Tile_Spring	41	9	0	0	1
Tile_Spring	42	9	0	0	1
Tile_Spring	43	9	0	0	1
Tile_Spring	44	9	0	0	1
Tile_Spring	45	9	0	0	1
Tile_Desert	46	9	0	0	5
Tile_Desert	47	9	0	0	5
Tile_Spring	48	9	0	0	1
Tile_Spring	49	9	0	0	1
Tile_Spring	50	9	0	0	1
Tile_Spring	51	9	0	0	1
Tile_Spring	52	9	0	0	1
Tile_Spring	53	9	0	0	1
Tile_Spring	54	9	0	0	1
Tile_Spring	55	9	0	0	1
Tile_Spring	56	9	0	0	1
Tile_Spring	57	9	0	0	1
Tile_Spring	58	9	0	0	1
Tile_Spring	59	9	0	0	1
Tile_Spring	60	9	0	0	1
Tile_Spring	61	9	0	0	1
Tile_Spring	62	9	0	0	1
Tile_Spring	63	9	0	0	1
Tile_Spring	64	9	0	0	1
Tile_Liqude	0	10	0	0	8
Tile_Liqude	1	10	0	0	8
Tile_Liqude	2	10	0	0	8
Tile_Liqude	3	10	0	0	8
Tile_Liqude	4	10	0	0	8
Tile_Liqude	5	10	0	0	8
Tile_Liqude	6	10	0	0	8
Tile_Liqude	7	10	0	0	8
Tile_Liqude	8	10	0	0	8
Tile_Liqude	9	10	0	0	8
Tile_Liqude	10	10	0	0	8
Tile_Liqude	11	10	0	0	8
Tile_Liqude	12	10	0	0	8
Tile_Liqude	13	10	0	0	8
Tile_Liqude	14	10	0	0	8
Tile_Spring	15	10	0	0	1
Tile_Spring	16	10	0	0	1
Tile_Spring	17	10	0	0	1
Tile_Spring	18	10	0	0	1
Tile_Spring	19	10	0	0	1
Tile_Spring	20	10	0	0	1
Tile_Spring	21	10	0	0	1
Tile_Spring	22	10	0	0	1
Tile_Spring	23	10	0	0	1
Tile_Spring	24	10	0	0	1
Tile_Spring	25	10	0	0	1
Tile_Spring	26	10	0	0	1
Tile_Spring	27	10	0	0	1
Tile_Spring	28	10	0	0	1
Tile_Spring	29	10	0	0	1
Tile_Spring	30	10	0	0	1
Tile_Spring	31	10	0	0	1
Tile_Spring	32	10	0	0	1
Tile_Spring	33	10	0	0	1
Tile_Spring	34	10	0	0	1
Tile_Spring	35	10	0	0	1
Tile_Spring	36	10	0	0	1
Tile_Spring	37	10	0	0	1
Tile_Spring	38	10	0	0	1
Tile_Spring	39	10	0	0	1
Tile_Spring	40	10	0	0	1
Tile_Spring	41	10	0	0	1
Tile_Spring	42	10	0	0	1
Tile_Spring	43	10	0	0	1
Tile_Spring	44	10	0	0	1
Tile_Spring	45	10	0	0	1
Tile_Desert	46	10	0	0	5
Tile_Desert	47	10	0	0	5
Tile_Desert	48	10	0	0	5
Tile_Spring	49	10	0	0	1
Tile_Spring	50	10	0	0	1
Tile_Spring	51	10	0	0	1
Tile_Spring	52	10	0	0	1
Tile_Spring	53	10	0	0	1
Tile_Desert	54	10	0	0	5
Tile_Desert	55	10	0	0	5
Tile_Desert	56	10	0	0	5
Tile_Desert	57	10	0	0	5
Tile_Spring	58	10	0	0	1
Tile_Spring	59	10	0	0	1
Tile_Spring	60	10	0	0	1
Tile_Spring	61	10	0	0	1
Tile_Spring	62	10	0	0	1
Tile_Spring	63	10	0	0	1
Tile_Spring	64	10	0	0	1
Tile_Liqude	0	11	0	0	8
Tile_Liqude	1	11	0	0	8
Tile_Liqude	2	11	0	0	8
Tile_Liqude	3	11	0	0	8
Tile_Liqude	4	11	0	0	8
Tile_Liqude	5	11	0	0	8
Tile_Liqude	6	11	0	0	8
Tile_Liqude	7	11	0	0	8
Tile_Liqude	8	11	0	0	8
Tile_Liqude	9	11	0	0	8
Tile_Liqude	10	11	0	0	8
Tile_Liqude	11	11	0	0	8
Tile_Liqude	12	11	0	0	8
Tile_Liqude	13	11	0	0	8
Tile_Spring	14	11	0	0	1
Tile_Spring	15	11	0	0	1
Tile_Spring	16	11	0	0	1
Tile_Spring	17	11	0	0	1
Tile_Spring	18	11	0	0	1
Tile_Spring	19	11	0	0	1
Tile_Spring	20	11	0	0	1
Tile_Spring	21	11	0	0	1
Tile_Spring	22	11	0	0	1
Tile_Spring	23	11	0	0	1
Tile_Spring	24	11	0	0	1
Tile_Spring	25	11	0	0	1
Tile_Spring	26	11	0	0	1
Tile_Spring	27	11	0	0	1
Tile_Spring	28	11	0	0	1
Tile_Spring	29	11	0	0	1
Tile_Spring	30	11	0	0	1
Tile_Spring	31	11	0	0	1
Tile_Spring	32	11	0	0	1
Tile_Spring	33	11	0	0	1
Tile_Desert	34	11	0	0	5
Tile_Desert	35	11	0	0	5
Tile_Desert	36	11	0	0	5
Tile_Spring	37	11	0	0	1
Tile_Spring	38	11	0	0	1
Tile_Spring	39	11	0	0	1
Tile_Spring	40	11	0	0	1
Tile_Spring	41	11	0	0	1
Tile_Spring	42	11	0	0	1
Tile_Spring	43	11	0	0	1
Tile_Spring	44	11	0	0	1
Tile_Spring	45	11	0	0	1
Tile_Desert	46	11	0	0	5
Tile_Desert	47	11	0	0	5
Tile_Desert	48	11	0	0	5
Tile_Desert	49	11	0	0	5
Tile_Spring	50	11	0	0	1
Tile_Spring	51	11	0	0	1
Tile_Spring	52	11	0	0	1
Tile_Desert	53	11	0	0	5
Tile_Desert	54	11	0	0	5
Tile_Spring	55	11	0	0	1
